id,sCreatedDate,sInstanceId,MoveNumber,Cell0,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,GameResultCode,Draw,Player1Wins,Player2Wins
1,'2022-02-23 01:19:53.382','1645334109102',1,0,0,0,0,1,0,0,0,0,1,0,1,0
2,'2022-02-23 01:19:53.383','1645334109102',2,0,0,0,2,1,0,0,0,0,1,0,1,0
3,'2022-02-23 01:19:53.383','1645334109102',3,0,0,0,2,1,0,0,0,0,1,0,1,0
4,'2022-02-23 01:19:53.383','1645334109102',4,2,0,0,2,1,0,0,0,0,1,0,1,0
5,'2022-02-23 01:19:53.383','1645334109102',5,2,0,0,2,1,0,1,0,0,1,0,1,0
6,'2022-02-23 01:19:53.383','1645334109102',6,2,0,0,2,1,0,1,2,0,1,0,1,0
7,'2022-02-23 01:19:53.383','1645334109102',7,2,0,1,2,1,0,1,2,0,1,0,1,0
8,'2022-02-23 01:19:53.384','1645334172200',1,0,0,0,0,0,1,0,0,0,3,1,0,0
9,'2022-02-23 01:19:53.384','1645334172200',2,0,0,0,0,0,1,2,0,0,3,1,0,0
10,'2022-02-23 01:19:53.384','1645334172200',3,0,0,0,0,1,1,2,0,0,3,1,0,0
11,'2022-02-23 01:19:53.384','1645334172200',4,0,0,0,2,1,1,2,0,0,3,1,0,0
12,'2022-02-23 01:19:53.384','1645334172200',5,1,0,0,2,1,1,2,0,0,3,1,0,0
13,'2022-02-23 01:19:53.384','1645334172200',6,1,0,0,2,1,1,2,0,0,3,1,0,0
14,'2022-02-23 01:19:53.384','1645334172200',7,1,0,0,2,1,1,2,1,0,3,1,0,0
15,'2022-02-23 01:19:53.384','1645334172200',8,1,2,0,2,1,1,2,1,0,3,1,0,0
16,'2022-02-23 01:19:53.384','1645334172200',9,1,2,1,2,1,1,2,1,0,3,1,0,0
17,'2022-02-23 01:19:53.384','1645334189818',1,0,0,0,1,0,0,0,0,0,1,0,1,0
18,'2022-02-23 01:19:53.384','1645334189818',2,0,0,0,1,0,0,0,2,0,1,0,1,0
19,'2022-02-23 01:19:53.384','1645334189818',3,0,1,0,1,0,0,0,2,0,1,0,1,0
20,'2022-02-23 01:19:53.384','1645334189818',4,0,1,0,1,0,0,0,2,0,1,0,1,0
21,'2022-02-23 01:19:53.384','1645334189818',5,0,1,0,1,0,0,1,2,0,1,0,1,0
22,'2022-02-23 01:19:53.384','1645334189818',6,2,1,0,1,0,0,1,2,0,1,0,1,0
23,'2022-02-23 01:19:53.384','1645334189818',7,2,1,0,1,1,0,1,2,0,1,0,1,0
24,'2022-02-23 01:19:53.384','1645334189818',8,2,1,0,1,1,2,1,2,0,1,0,1,0
25,'2022-02-23 01:19:53.384','1645334189818',9,2,1,1,1,1,2,1,2,0,1,0,1,0
26,'2022-02-23 01:19:53.384','1645334219138',1,0,0,0,0,0,0,0,0,0,3,1,0,0
27,'2022-02-23 01:19:53.384','1645334219138',2,0,0,0,0,0,2,0,0,0,3,1,0,0
28,'2022-02-23 01:19:53.384','1645334219138',3,0,0,0,0,1,2,0,0,0,3,1,0,0
29,'2022-02-23 01:19:53.384','1645334219138',4,2,0,0,0,1,2,0,0,0,3,1,0,0
30,'2022-02-23 01:19:53.384','1645334219138',5,2,0,1,0,1,2,0,0,0,3,1,0,0
31,'2022-02-23 01:19:53.384','1645334219138',6,2,0,1,0,1,2,2,0,0,3,1,0,0
32,'2022-02-23 01:19:53.384','1645334219138',7,2,0,1,1,1,2,2,0,0,3,1,0,0
33,'2022-02-23 01:19:53.384','1645334219138',8,2,2,1,1,1,2,2,0,0,3,1,0,0
34,'2022-02-23 01:19:53.384','1645334219138',9,2,2,1,1,1,2,2,1,0,3,1,0,0
35,'2022-02-23 01:19:53.384','1645334275652',1,0,0,1,0,0,0,0,0,0,1,0,1,0
36,'2022-02-23 01:19:53.384','1645334275652',2,0,0,1,2,0,0,0,0,0,1,0,1,0
37,'2022-02-23 01:19:53.384','1645334275652',3,0,0,1,2,1,0,0,0,0,1,0,1,0
38,'2022-02-23 01:19:53.384','1645334275652',4,0,0,1,2,1,0,2,0,0,1,0,1,0
39,'2022-02-23 01:19:53.384','1645334275652',5,1,0,1,2,1,0,2,0,0,1,0,1,0
40,'2022-02-23 01:19:53.384','1645334275652',6,1,2,1,2,1,0,2,0,0,1,0,1,0
41,'2022-02-23 01:19:53.384','1645334275652',7,1,2,1,2,1,0,2,0,0,1,0,1,0
42,'2022-02-23 01:19:53.384','1645334289852',1,0,0,0,0,0,0,0,1,0,2,0,0,1
43,'2022-02-23 01:19:53.384','1645334289852',2,0,0,0,2,0,0,0,1,0,2,0,0,1
44,'2022-02-23 01:19:53.384','1645334289852',3,0,0,0,2,1,0,0,1,0,2,0,0,1
45,'2022-02-23 01:19:53.384','1645334289852',4,0,2,0,2,1,0,0,1,0,2,0,0,1
46,'2022-02-23 01:19:53.384','1645334289852',5,0,2,0,2,1,1,0,1,0,2,0,0,1
47,'2022-02-23 01:19:53.384','1645334289852',6,2,2,0,2,1,1,0,1,0,2,0,0,1
48,'2022-02-23 01:19:53.384','1645334289852',7,2,2,1,2,1,1,0,1,0,2,0,0,1
49,'2022-02-23 01:19:53.384','1645334289852',8,2,2,1,2,1,1,2,1,0,2,0,0,1
50,'2022-02-23 01:19:53.384','1645334310605',1,0,0,0,1,0,0,0,0,0,3,1,0,0
51,'2022-02-23 01:19:53.384','1645334310605',2,0,0,0,1,0,0,0,2,0,3,1,0,0
52,'2022-02-23 01:19:53.384','1645334310605',3,0,0,0,1,1,0,0,2,0,3,1,0,0
53,'2022-02-23 01:19:53.384','1645334310605',4,0,0,0,1,1,2,0,2,0,3,1,0,0
54,'2022-02-23 01:19:53.384','1645334310605',5,0,0,1,1,1,2,0,2,0,3,1,0,0
55,'2022-02-23 01:19:53.384','1645334310605',6,0,0,1,1,1,2,2,2,0,3,1,0,0
56,'2022-02-23 01:19:53.384','1645334310605',7,0,0,1,1,1,2,2,2,0,3,1,0,0
57,'2022-02-23 01:19:53.384','1645334310605',8,2,0,1,1,1,2,2,2,0,3,1,0,0
58,'2022-02-23 01:19:53.384','1645334310605',9,2,1,1,1,1,2,2,2,0,3,1,0,0
59,'2022-02-23 01:19:53.384','1645334321166',1,0,0,0,0,1,0,0,0,0,2,0,0,1
60,'2022-02-23 01:19:53.384','1645334321166',2,0,0,0,0,1,2,0,0,0,2,0,0,1
61,'2022-02-23 01:19:53.384','1645334321166',3,1,0,0,0,1,2,0,0,0,2,0,0,1
62,'2022-02-23 01:19:53.384','1645334321166',4,1,0,0,0,1,2,0,0,0,2,0,0,1
63,'2022-02-23 01:19:53.384','1645334321166',5,1,0,0,0,1,2,1,0,0,2,0,0,1
64,'2022-02-23 01:19:53.384','1645334321166',6,1,0,2,0,1,2,1,0,0,2,0,0,1
65,'2022-02-23 01:19:53.384','1645334340702',1,0,0,0,0,0,1,0,0,0,3,1,0,0
66,'2022-02-23 01:19:53.384','1645334340702',2,0,0,0,0,2,1,0,0,0,3,1,0,0
67,'2022-02-23 01:19:53.384','1645334340702',3,0,0,1,0,2,1,0,0,0,3,1,0,0
68,'2022-02-23 01:19:53.384','1645334340702',4,0,0,1,0,2,1,0,0,0,3,1,0,0
69,'2022-02-23 01:19:53.384','1645334340702',5,1,0,1,0,2,1,0,0,0,3,1,0,0
70,'2022-02-23 01:19:53.384','1645334340702',6,1,2,1,0,2,1,0,0,0,3,1,0,0
71,'2022-02-23 01:19:53.384','1645334340702',7,1,2,1,0,2,1,0,1,0,3,1,0,0
72,'2022-02-23 01:19:53.384','1645334340702',8,1,2,1,0,2,1,2,1,0,3,1,0,0
73,'2022-02-23 01:19:53.384','1645334340702',9,1,2,1,1,2,1,2,1,0,3,1,0,0
74,'2022-02-23 01:19:53.384','1645334350439',1,0,0,0,0,1,0,0,0,0,3,1,0,0
75,'2022-02-23 01:19:53.384','1645334350439',2,0,0,0,0,1,0,2,0,0,3,1,0,0
76,'2022-02-23 01:19:53.384','1645334350439',3,1,0,0,0,1,0,2,0,0,3,1,0,0
77,'2022-02-23 01:19:53.384','1645334350439',4,1,0,0,0,1,0,2,0,0,3,1,0,0
78,'2022-02-23 01:19:53.384','1645334350439',5,1,0,0,0,1,0,2,1,0,3,1,0,0
79,'2022-02-23 01:19:53.384','1645334350439',6,1,2,0,0,1,0,2,1,0,3,1,0,0
80,'2022-02-23 01:19:53.384','1645334350439',7,1,2,0,0,1,1,2,1,0,3,1,0,0
81,'2022-02-23 01:19:53.384','1645334350439',8,1,2,0,2,1,1,2,1,0,3,1,0,0
82,'2022-02-23 01:19:53.384','1645334350439',9,1,2,1,2,1,1,2,1,0,3,1,0,0
83,'2022-02-23 01:19:53.384','1645334362536',1,0,0,0,0,1,0,0,0,0,2,0,0,1
84,'2022-02-23 01:19:53.384','1645334362536',2,0,0,2,0,1,0,0,0,0,2,0,0,1
85,'2022-02-23 01:19:53.384','1645334362536',3,1,0,2,0,1,0,0,0,0,2,0,0,1
86,'2022-02-23 01:19:53.384','1645334362536',4,1,0,2,0,1,0,0,0,0,2,0,0,1
87,'2022-02-23 01:19:53.384','1645334362536',5,1,0,2,0,1,0,1,0,0,2,0,0,1
88,'2022-02-23 01:19:53.384','1645334362536',6,1,0,2,0,1,2,1,0,0,2,0,0,1
89,'2022-02-23 01:19:53.384','1645334370391',1,0,0,0,0,1,0,0,0,0,3,1,0,0
90,'2022-02-23 01:19:53.384','1645334370391',2,0,0,0,0,1,0,0,0,0,3,1,0,0
91,'2022-02-23 01:19:53.384','1645334370391',3,0,0,1,0,1,0,0,0,0,3,1,0,0
92,'2022-02-23 01:19:53.384','1645334370391',4,0,0,1,0,1,0,2,0,0,3,1,0,0
93,'2022-02-23 01:19:53.384','1645334370391',5,0,0,1,0,1,0,2,1,0,3,1,0,0
94,'2022-02-23 01:19:53.384','1645334370391',6,0,2,1,0,1,0,2,1,0,3,1,0,0
95,'2022-02-23 01:19:53.384','1645334370391',7,1,2,1,0,1,0,2,1,0,3,1,0,0
96,'2022-02-23 01:19:53.384','1645334370391',8,1,2,1,2,1,0,2,1,0,3,1,0,0
97,'2022-02-23 01:19:53.384','1645334370391',9,1,2,1,2,1,1,2,1,0,3,1,0,0
98,'2022-02-23 01:19:53.384','1645334383537',1,0,0,0,0,0,0,1,0,0,1,0,1,0
99,'2022-02-23 01:19:53.384','1645334383537',2,0,2,0,0,0,0,1,0,0,1,0,1,0
100,'2022-02-23 01:19:53.384','1645334383537',3,0,2,0,0,1,0,1,0,0,1,0,1,0
101,'2022-02-23 01:19:53.384','1645334383537',4,0,2,2,0,1,0,1,0,0,1,0,1,0
102,'2022-02-23 01:19:53.384','1645334383537',5,1,2,2,0,1,0,1,0,0,1,0,1,0
103,'2022-02-23 01:19:53.384','1645334383537',6,1,2,2,2,1,0,1,0,0,1,0,1,0
104,'2022-02-23 01:19:53.384','1645334383537',7,1,2,2,2,1,0,1,0,0,1,0,1,0
105,'2022-02-23 01:19:53.384','1645334392801',1,1,0,0,0,0,0,0,0,0,3,1,0,0
106,'2022-02-23 01:19:53.384','1645334392801',2,1,0,0,2,0,0,0,0,0,3,1,0,0
107,'2022-02-23 01:19:53.384','1645334392801',3,1,0,0,2,1,0,0,0,0,3,1,0,0
108,'2022-02-23 01:19:53.384','1645334392801',4,1,0,0,2,1,0,0,0,0,3,1,0,0
109,'2022-02-23 01:19:53.384','1645334392801',5,1,0,0,2,1,0,1,0,0,3,1,0,0
110,'2022-02-23 01:19:53.384','1645334392801',6,1,0,2,2,1,0,1,0,0,3,1,0,0
111,'2022-02-23 01:19:53.384','1645334392801',7,1,0,2,2,1,1,1,0,0,3,1,0,0
112,'2022-02-23 01:19:53.384','1645334392801',8,1,2,2,2,1,1,1,0,0,3,1,0,0
113,'2022-02-23 01:19:53.384','1645334392801',9,1,2,2,2,1,1,1,1,0,3,1,0,0
114,'2022-02-23 01:19:53.384','1645334428969',1,1,0,0,0,0,0,0,0,0,1,0,1,0
115,'2022-02-23 01:19:53.384','1645334428969',2,1,0,2,0,0,0,0,0,0,1,0,1,0
116,'2022-02-23 01:19:53.384','1645334428969',3,1,0,2,0,0,0,1,0,0,1,0,1,0
117,'2022-02-23 01:19:53.384','1645334428969',4,1,0,2,2,0,0,1,0,0,1,0,1,0
118,'2022-02-23 01:19:53.384','1645334428969',5,1,0,2,2,0,0,1,0,0,1,0,1,0
119,'2022-02-23 01:19:53.384','1645334428969',6,1,0,2,2,0,0,1,2,0,1,0,1,0
120,'2022-02-23 01:19:53.384','1645334428969',7,1,0,2,2,1,0,1,2,0,1,0,1,0
121,'2022-02-23 01:19:53.384','1645334439098',1,1,0,0,0,0,0,0,0,0,3,1,0,0
122,'2022-02-23 01:19:53.384','1645334439098',2,1,0,0,2,0,0,0,0,0,3,1,0,0
123,'2022-02-23 01:19:53.384','1645334439098',3,1,0,0,2,0,0,0,0,0,3,1,0,0
124,'2022-02-23 01:19:53.384','1645334439098',4,1,0,0,2,2,0,0,0,0,3,1,0,0
125,'2022-02-23 01:19:53.384','1645334439098',5,1,0,0,2,2,1,0,0,0,3,1,0,0
126,'2022-02-23 01:19:53.384','1645334439098',6,1,0,2,2,2,1,0,0,0,3,1,0,0
127,'2022-02-23 01:19:53.384','1645334439098',7,1,0,2,2,2,1,1,0,0,3,1,0,0
128,'2022-02-23 01:19:53.384','1645334439098',8,1,0,2,2,2,1,1,2,0,3,1,0,0
129,'2022-02-23 01:19:53.384','1645334439098',9,1,1,2,2,2,1,1,2,0,3,1,0,0
130,'2022-02-23 01:19:53.385','1645334453770',1,0,1,0,0,0,0,0,0,0,3,1,0,0
131,'2022-02-23 01:19:53.385','1645334453770',2,0,1,0,0,0,0,2,0,0,3,1,0,0
132,'2022-02-23 01:19:53.385','1645334453770',3,0,1,0,0,1,0,2,0,0,3,1,0,0
133,'2022-02-23 01:19:53.385','1645334453770',4,0,1,0,0,1,0,2,2,0,3,1,0,0
134,'2022-02-23 01:19:53.385','1645334453770',5,0,1,0,0,1,0,2,2,0,3,1,0,0
135,'2022-02-23 01:19:53.385','1645334453770',6,2,1,0,0,1,0,2,2,0,3,1,0,0
136,'2022-02-23 01:19:53.385','1645334453770',7,2,1,0,1,1,0,2,2,0,3,1,0,0
137,'2022-02-23 01:19:53.385','1645334453770',8,2,1,0,1,1,2,2,2,0,3,1,0,0
138,'2022-02-23 01:19:53.385','1645334453770',9,2,1,1,1,1,2,2,2,0,3,1,0,0
139,'2022-02-23 01:19:53.385','1645334462994',1,0,0,0,0,1,0,0,0,0,1,0,1,0
140,'2022-02-23 01:19:53.385','1645334462994',2,0,0,0,0,1,2,0,0,0,1,0,1,0
141,'2022-02-23 01:19:53.385','1645334462994',3,0,0,0,0,1,2,1,0,0,1,0,1,0
142,'2022-02-23 01:19:53.385','1645334462994',4,0,0,2,0,1,2,1,0,0,1,0,1,0
143,'2022-02-23 01:19:53.385','1645334462994',5,0,0,2,0,1,2,1,0,0,1,0,1,0
144,'2022-02-23 01:19:53.385','1645334462994',6,0,0,2,0,1,2,1,2,0,1,0,1,0
145,'2022-02-23 01:19:53.385','1645334462994',7,1,0,2,0,1,2,1,2,0,1,0,1,0
146,'2022-02-23 01:19:53.385','1645334474491',1,0,0,0,0,0,0,1,0,0,3,1,0,0
147,'2022-02-23 01:19:53.385','1645334474491',2,0,0,0,0,2,0,1,0,0,3,1,0,0
148,'2022-02-23 01:19:53.385','1645334474491',3,0,0,1,0,2,0,1,0,0,3,1,0,0
149,'2022-02-23 01:19:53.385','1645334474491',4,0,0,1,0,2,2,1,0,0,3,1,0,0
150,'2022-02-23 01:19:53.385','1645334474491',5,0,0,1,1,2,2,1,0,0,3,1,0,0
151,'2022-02-23 01:19:53.385','1645334474491',6,2,0,1,1,2,2,1,0,0,3,1,0,0
152,'2022-02-23 01:19:53.385','1645334474491',7,2,0,1,1,2,2,1,0,0,3,1,0,0
153,'2022-02-23 01:19:53.385','1645334474491',8,2,0,1,1,2,2,1,2,0,3,1,0,0
154,'2022-02-23 01:19:53.385','1645334474491',9,2,1,1,1,2,2,1,2,0,3,1,0,0
155,'2022-02-23 01:19:53.385','1645334484851',1,1,0,0,0,0,0,0,0,0,1,0,1,0
156,'2022-02-23 01:19:53.385','1645334484851',2,1,0,0,0,0,0,0,0,0,1,0,1,0
157,'2022-02-23 01:19:53.385','1645334484851',3,1,0,0,0,0,0,1,0,0,1,0,1,0
158,'2022-02-23 01:19:53.385','1645334484851',4,1,0,0,2,0,0,1,0,0,1,0,1,0
159,'2022-02-23 01:19:53.385','1645334484851',5,1,0,1,2,0,0,1,0,0,1,0,1,0
160,'2022-02-23 01:19:53.385','1645334484851',6,1,2,1,2,0,0,1,0,0,1,0,1,0
161,'2022-02-23 01:19:53.385','1645334484851',7,1,2,1,2,1,0,1,0,0,1,0,1,0
162,'2022-02-23 01:19:53.385','1645334494973',1,0,0,0,0,0,0,0,0,0,3,1,0,0
163,'2022-02-23 01:19:53.385','1645334494973',2,0,0,2,0,0,0,0,0,0,3,1,0,0
164,'2022-02-23 01:19:53.385','1645334494973',3,1,0,2,0,0,0,0,0,0,3,1,0,0
165,'2022-02-23 01:19:53.385','1645334494973',4,1,0,2,0,2,0,0,0,0,3,1,0,0
166,'2022-02-23 01:19:53.385','1645334494973',5,1,0,2,0,2,0,1,0,0,3,1,0,0
167,'2022-02-23 01:19:53.385','1645334494973',6,1,0,2,0,2,0,1,2,0,3,1,0,0
168,'2022-02-23 01:19:53.385','1645334494973',7,1,1,2,0,2,0,1,2,0,3,1,0,0
169,'2022-02-23 01:19:53.385','1645334494973',8,1,1,2,2,2,0,1,2,0,3,1,0,0
170,'2022-02-23 01:19:53.385','1645334494973',9,1,1,2,2,2,1,1,2,0,3,1,0,0
171,'2022-02-23 01:19:53.385','1645334504037',1,0,0,0,0,1,0,0,0,0,1,0,1,0
172,'2022-02-23 01:19:53.385','1645334504037',2,0,0,0,2,1,0,0,0,0,1,0,1,0
173,'2022-02-23 01:19:53.385','1645334504037',3,0,0,1,2,1,0,0,0,0,1,0,1,0
174,'2022-02-23 01:19:53.385','1645334504037',4,0,0,1,2,1,0,2,0,0,1,0,1,0
175,'2022-02-23 01:19:53.385','1645334504037',5,1,0,1,2,1,0,2,0,0,1,0,1,0
176,'2022-02-23 01:19:53.385','1645334504037',6,1,2,1,2,1,0,2,0,0,1,0,1,0
177,'2022-02-23 01:19:53.385','1645334504037',7,1,2,1,2,1,0,2,0,0,1,0,1,0
178,'2022-02-23 01:19:53.385','1645334514132',1,0,0,0,0,0,0,1,0,0,3,1,0,0
179,'2022-02-23 01:19:53.385','1645334514132',2,0,0,0,2,0,0,1,0,0,3,1,0,0
180,'2022-02-23 01:19:53.385','1645334514132',3,0,0,0,2,1,0,1,0,0,3,1,0,0
181,'2022-02-23 01:19:53.385','1645334514132',4,0,0,2,2,1,0,1,0,0,3,1,0,0
182,'2022-02-23 01:19:53.385','1645334514132',5,1,0,2,2,1,0,1,0,0,3,1,0,0
183,'2022-02-23 01:19:53.385','1645334514132',6,1,0,2,2,1,0,1,0,0,3,1,0,0
184,'2022-02-23 01:19:53.385','1645334514132',7,1,0,2,2,1,1,1,0,0,3,1,0,0
185,'2022-02-23 01:19:53.385','1645334514132',8,1,2,2,2,1,1,1,0,0,3,1,0,0
186,'2022-02-23 01:19:53.385','1645334514132',9,1,2,2,2,1,1,1,1,0,3,1,0,0
187,'2022-02-23 01:19:53.385','1645334524661',1,0,0,0,1,0,0,0,0,0,2,0,0,1
188,'2022-02-23 01:19:53.385','1645334524661',2,0,0,0,1,2,0,0,0,0,2,0,0,1
189,'2022-02-23 01:19:53.385','1645334524661',3,0,0,0,1,2,0,1,0,0,2,0,0,1
190,'2022-02-23 01:19:53.385','1645334524661',4,2,0,0,1,2,0,1,0,0,2,0,0,1
191,'2022-02-23 01:19:53.385','1645334524661',5,2,1,0,1,2,0,1,0,0,2,0,0,1
192,'2022-02-23 01:19:53.385','1645334524661',6,2,1,0,1,2,0,1,0,0,2,0,0,1
193,'2022-02-23 01:19:53.385','1645334696884',1,0,0,0,0,1,0,0,0,0,1,0,1,0
194,'2022-02-23 01:19:53.385','1645334696884',2,0,0,0,0,1,0,0,2,0,1,0,1,0
195,'2022-02-23 01:19:53.385','1645334696884',3,1,0,0,0,1,0,0,2,0,1,0,1,0
196,'2022-02-23 01:19:53.385','1645334696884',4,1,0,0,0,1,0,0,2,0,1,0,1,0
197,'2022-02-23 01:19:53.385','1645334696884',5,1,0,0,0,1,0,1,2,0,1,0,1,0
198,'2022-02-23 01:19:53.385','1645334696884',6,1,0,0,2,1,0,1,2,0,1,0,1,0
199,'2022-02-23 01:19:53.385','1645334696884',7,1,0,1,2,1,0,1,2,0,1,0,1,0
200,'2022-02-23 01:19:53.385','1645334725125',1,0,0,0,0,1,0,0,0,0,3,1,0,0
201,'2022-02-23 01:19:53.385','1645334725125',2,0,0,0,0,1,0,2,0,0,3,1,0,0
202,'2022-02-23 01:19:53.385','1645334725125',3,0,0,0,0,1,0,2,0,0,3,1,0,0
203,'2022-02-23 01:19:53.385','1645334725125',4,2,0,0,0,1,0,2,0,0,3,1,0,0
204,'2022-02-23 01:19:53.385','1645334725125',5,2,0,0,1,1,0,2,0,0,3,1,0,0
205,'2022-02-23 01:19:53.385','1645334725125',6,2,0,0,1,1,2,2,0,0,3,1,0,0
206,'2022-02-23 01:19:53.385','1645334725125',7,2,1,0,1,1,2,2,0,0,3,1,0,0
207,'2022-02-23 01:19:53.385','1645334725125',8,2,1,0,1,1,2,2,2,0,3,1,0,0
